index_name,name,n,na,v0,g100,low,q1,median,q3,high,type
IAG2001,BA,404,6,6,0,0,59.66747934682076,68.10768735301016,73.47600199369649,91.84191443074693,Cidade
IAG2001,CE,183,0,2,0,0,50.10099601261838,58.9143531196023,67.88019992412623,87.76705267308225,Cidade
IAG2001,MA,179,9,38,0,0,0.08941386796066914,1.3658505154639176,6.415382475442659,41.68383376906697,Cidade
IAG2001,PB,209,12,9,0,0,42.32245681381958,52.456310126942576,61.52818457427676,84.55342126228201,Cidade
IAG2001,PE,177,1,2,0,0,44.89239475348436,57.81644590139808,72.6620637986217,90.78387177560731,Cidade
IAG2001,PI,181,10,12,0,0,22.397961626895135,33.4025,43.339226224252684,66.6194778698422,Cidade
IAG2001,RN,161,0,0,0,0.1639784946236559,35.811289180665504,47.40672642304452,60.22544945900358,83.68719037508845,Cidade
IAG2001,SE,75,0,0,0,12.106133431928354,38.4488409847243,43.52595450670735,48.06561049752497,76.69589362256376,Cidade
IAG2001,Norte,361,26,84,0,0,1.825517077712262e-4,14.6875,61.27564917581691,93.98496240601504,Macrorregião
IAG2001,AC,22,0,0,0,0.8314680514519354,1.8191114916286149,2.249312332746391,2.9457916301523603,19.600593442838676,Cidade
IAG2001,AM,51,8,31,0,0,0,0,0.9108317634914735,50.99979002150287,Cidade
IAG2001,AP,16,0,4,0,0,2.7382756165683934e-4,0.0014430165928342746,0.009936274308814717,27.067765086842005,Cidade
IAG2001,PA,116,16,43,0,0,0,0.3147749644688032,20.739998055048805,81.46738578476702,Cidade
IAG2001,RO,51,1,6,0,0,31.284708928708117,46.06495260141094,61.629230626304206,93.98496240601504,Cidade
IAG2001,RR,15,0,0,0,0.0021337430119916356,3.653047007145072,6.149963950973324,12.150551345574662,34.523084728564186,Cidade
IAG2001,TO,90,1,0,0,6.685263157894737,57.514348743708986,70.0915640948664,75.7500548717689,89.08427339084272,Cidade
IAG2001,Sudeste,1616,40,87,0,0,58.32633613849479,71.49825144307349,79.06135894332134,99.9410029498525,Macrorregião
IAG2001,ES,77,2,1,0,0,57.70400053583911,70.03426462836056,74.76873796408879,83.3037650305539,Cidade
IAG2001,MG,821,24,57,0,0,62.0945123564587,72.06490960575039,78.71541994517037,99.0755241222531,Cidade
IAG2001,RJ,92,1,5,0,0,17.483442787927377,40.56950786402842,54.531404868390624,77.10445361113052,Cidade
IAG2001,SP,626,13,24,0,0,61.090604206355394,72.91408934707904,82.31056838061264,99.9410029498525,Cidade
IAG2001,Sul,1157,38,38,0,0,55.64293642249697,67.87304414196666,77.15780889356527,98.09688581314879,Macrorregião
IAG2001,PR,397,4,4,0,0,67.51963455682001,74.9230414037248,80.12599188321522,94.95893186864791,Cidade
IAG2001,RS,468,29,30,0,0,50.39748149945238,64.05054384473307,74.72070437285088,98.09688581314879,Cidade
IAG2001,SC,292,5,4,0,0,52.36771895252316,61.06108678166057,69.17628521502358,95.43987139104183,Cidade
IAG2002,Brasil,5242,162,306,1,0,88.50935571380975,99.28777841253853,100,100.47063060899842,Brasil
IAG2002,Centro-Oeste,440,16,29,0,0,98.21546649033806,99.37542940035448,99.82567672177035,100,Macrorregião
IAG2002,DF,1,0,0,0,92.30936630986444,92.30936630986444,92.30936630986444,92.30936630986444,92.30936630986444,Cidade
IAG2002,GO,240,0,6,0,0,98.52085865270627,99.25313013706793,99.6101617904232,100,Cidade
IAG2002,MS,77,0,1,0,0,99.35064935064936,99.92229992229991,100,100,Cidade
IAG2002,MT,122,16,22,0,0,11.189516129032258,99.08321142902636,100,100,Cidade
IAG2002,Nordeste,1668,43,68,1,0,74.26470588235294,91.3108563263362,97.5847723939784,100.47063060899842,Macrorregião
IAG2002,AL,99,1,3,0,0,48.02965105679266,73.78811608770013,92.32743236000682,100,Cidade
IAG2002,BA,404,6,6,0,0,93.85198807037443,97.20084544324487,98.93956483890437,100,Cidade
IAG2002,CE,183,0,2,1,0,95.27597150647067,99.98836911768126,100,100.47063060899842,Cidade
IAG2002,MA,179,9,38,0,0,0.3225142359725799,5.741444415433559,21.74909801751149,92.30450659342702,Cidade
IAG2002,PB,209,16,5,0,0,83.58286009292722,90.2654867256637,94.07426989272744,97.20252549781446,Cidade
IAG2002,PE,177,1,2,0,0,86.45794976620257,91.71064985959597,95.88005608088095,100,Cidade
IAG2002,PI,181,10,12,0,0,63.857785125516145,81.17168980697596,89.1579496339041,99.92307692307692,Cidade
IAG2002,RN,161,0,0,0,0.9868953243811681,82.31905087060429,89.0793279586436,94.38608575856725,100,Cidade
IAG2002,SE,75,0,0,0,31.215105065475584,75.13569138946454,84.21119110774283,100,100,Cidade
IAG2002,Norte,361,26,84,0,0,3.9971700036374246e-4,46.77375256322625,99.98611920573529,100,Macrorregião
IAG2002,AC,22,0,0,0,4.518150953251502,6.2388928747686645,8.461158393146622,10.754661303461972,51.87598606231513,Cidade
IAG2002,AM,51,8,31,0,0,0,0,3.355616618382177,100,Cidade
IAG2002,AP,16,0,4,0,0,5.995755005456137e-4,0.0030252509790320093,0.01906236164032564,58.22043575628428,Cidade
IAG2002,PA,116,16,43,0,0,0,0.6397890253562608,55.95946441237078,100,Cidade
IAG2002,RO,51,1,6,0,0,59.96505419111824,91.25176752748095,98.05552693357075,100,Cidade
IAG2002,RR,15,0,0,0,0.1397624039133473,24.13574719396226,44.35238735709482,51.70385557419453,80.37476624620547,Cidade
IAG2002,TO,90,1,0,0,9.465330302917396,99.98797831287642,100,100,100,Cidade
IAG2002,Sudeste,1616,40,87,0,0,99.25817729306694,100,100,100,Macrorregião
IAG2002,ES,77,2,1,0,0,93.3229220015665,94.95694956949569,96.04838129167365,100,Cidade
IAG2002,MG,821,24,57,0,0,99.97727225769127,100,100,100,Cidade
IAG2002,RJ,92,1,5,0,0,36.51300618361982,79.65637982195845,97.70686910050694,100,Cidade
IAG2002,SP,626,13,24,0,0,100,100,100,100,Cidade
IAG2002,Sul,1157,37,38,0,0,97.27956542289414,99.8987269260772,100,100,Macrorregião
IAG2002,PR,397,4,4,0,0,100,100,100,100,Cidade
IAG2002,RS,468,28,30,0,0,99.23924090821454,99.76024169377276,99.91070654682083,100,Cidade
IAG2002,SC,292,5,4,0,0,93.82154751303929,96.27594301872698,98.63038342662168,100,Cidade
IAG2003,Brasil,5242,160,1090,11,0,10.590482230485948,99.3171450850378,100,171.20966573118832,Brasil
IAG2003,Centro-Oeste,440,16,44,0,0,98.02057754952781,100,100,100,Macrorregião
IAG2003,DF,1,0,0,0,98.40756884843653,98.40756884843653,98.40756884843653,98.40756884843653,98.40756884843653,Cidade
IAG2003,GO,240,0,8,0,0,99.84288766000586,100,100,100,Cidade
IAG2003,MS,77,0,3,0,0,96.52683709186273,100,100,100,Cidade
IAG2003,MT,122,16,33,0,0,0,99.99998389249464,100,100,Cidade
IAG2003,Nordeste,1668,40,574,11,0,0,79.15767271524219,100,171.20966573118832,Macrorregião
IAG2003,AL,99,1,72,7,0,0,0,1.635446210788313,171.20966573118832,Cidade
IAG2003,BA,404,6,12,1,0,97.15085857496072,100,100,107.55433483267262,Cidade
IAG2003,CE,183,0,12,3,0,28.272228934518516,82.87867388296971,99.18931353137648,109.04944791166588,Cidade
IAG2003,MA,179,10,162,0,0,0,0,0,100,Cidade
IAG2003,PB,209,12,97,0,0,0,4.8676769961547155,89.83085079525371,100,Cidade
IAG2003,PE,177,1,6,0,0,69.54112016461134,92.74672888327822,99.33445588822397,100,Cidade
IAG2003,PI,181,10,147,0,0,0,0,0,100,Cidade
IAG2003,RN,161,0,10,0,0,84.53955089586104,98.67074936504545,100,100,Cidade
IAG2003,SE,75,0,56,0,0,0,0,2.14937922318933,100,Cidade
IAG2003,Norte,361,25,187,0,0,0,0,98.1703869328378,100,Macrorregião
IAG2003,AC,22,0,21,0,0,0,0,0,24.61365725067866,Cidade
IAG2003,AM,51,8,38,0,0,0,0,0,100,Cidade
IAG2003,AP,16,0,4,0,0,0.8761231044436314,3.9326398249177394,7.850480988232521,20.912178554099953,Cidade
IAG2003,PA,116,15,74,0,0,0,0,2.209944751381215,100,Cidade
IAG2003,RO,51,1,43,0,0,0,0,0,100,Cidade
IAG2003,RR,15,0,0,0,0.0021337430119916356,3.5878156663219523,6.116919009853401,12.105939553786525,54.01967438423812,Cidade
IAG2003,TO,90,1,7,0,0,97.70274010517575,100,100,100,Cidade
IAG2003,Sudeste,1616,41,190,0,0,96.47010011997966,100,100,100,Macrorregião
IAG2003,ES,77,2,11,0,0,66.4780331070279,97.0475041099275,99.52328903788816,100,Cidade
IAG2003,MG,821,24,110,0,0,95.71842906047927,100,100,100,Cidade
IAG2003,RJ,92,1,26,0,0,0,83.99740641637976,100,100,Cidade
IAG2003,SP,626,14,43,0,0,100,100,100,100,Cidade
IAG2003,Sul,1157,38,95,0,0,48.884452269733906,99.12958392359032,100,100,Macrorregião
IAG2003,PR,397,4,16,0,0,99.88181997242467,100,100,100,Cidade
IAG2003,RS,468,28,59,0,0,10.00007389885753,38.987173204336045,50,100,Cidade
IAG2003,SC,292,6,20,0,0,98.72735046084331,99.80484427641764,99.98365649329364,100,Cidade
IAG2010,Brasil,5242,372,1,5,0,55.953877073042385,69.58720675861005,78.81558188570196,1862.3647604327587,Brasil
IAG2010,Centro-Oeste,440,227,0,0,11.122244488977955,62.06575562077391,72.35656019338201,79.7602358969401,95.4236111111111,Macrorregião
IAG2010,DF,1,0,0,0,69.16717559032543,69.16717559032543,69.16717559032543,69.16717559032543,69.16717559032543,Cidade
IAG2010,GO,240,211,0,0,20,66.1320125095835,73.81587034134148,83.02367941712203,95.4236111111111,Cidade
IAG2010,MS,77,0,0,0,28.427741273374302,64.97283007783815,72.35656019338201,78.53044897099848,95.38700090450963,Cidade
IAG2010,MT,122,16,0,0,11.122244488977955,58.26398349266926,71.29652865432598,80.77544865391799,95,Cidade
IAG2010,Nordeste,1668,41,0,2,2.1683673469387754,47.240056395832156,61.84116543441891,73.60110257211959,1862.3647604327587,Macrorregião
IAG2010,AL,99,3,0,1,2.5732711647361834,25.19029295773428,35.69459772525924,48.75572639186877,1862.3647604327587,Cidade
IAG2010,BA,404,6,0,0,34.54589384758023,66.13129506012501,71.86749444959172,78.41949864070949,99.78974455532543,Cidade
IAG2010,CE,183,0,0,0,12.848468829614621,55.72877845968982,64.18407307089406,72.3595481665944,91.52762997437736,Cidade
IAG2010,MA,179,9,0,0,2.1683673469387754,22.533502051983586,32.3288763573659,43.696855555979695,94.81327800829875,Cidade
IAG2010,PB,209,12,0,1,25.903614457831324,59.13012221423436,65.25069043077187,75.26729188010613,100.00000000000003,Cidade
IAG2010,PE,177,1,0,0,28.014988050406863,57.98613480114675,70.01509005067994,84.82548450163515,95.365532175304807,Cidade
IAG2010,PI,181,10,0,0,9.719350073855242,38.31323613758295,46.59763313609467,55.02816704035874,95,Cidade
IAG2010,RN,161,0,0,0,19.77389168819071,45.27175080558539,57.2162563855232,72.67428571428572,99.7600882875102,Cidade
IAG2010,SE,75,0,0,0,35.96731964291347,47.19436373064444,50.756564939673524,55.97089056787651,93.8212428978416,Cidade
IAG2010,Norte,361,26,1,3,0,39.16241673090988,56.04546452888205,73.032286517890185,135.4089009375353,Macrorregião
IAG2010,AC,22,0,0,0,16.048537121596482,23.434522802863746,29.37793487165633,42.696324191250056,66.03632887189292,Cidade
IAG2010,AM,51,8,0,0,10.299999999999999,25.000582414622087,48.56250892693179,60.38016257492405,94.83333333333334,Cidade
IAG2010,AP,16,0,0,0,44.26956167701967,45.39094558416931,46.507392138675094,49.96053137910866,55.79815623483746,Cidade
IAG2010,PA,116,16,1,3,0,38.80882905311918,55.573752672604286,73.07748772565307,135.4089009375353,Cidade
IAG2010,RO,51,1,0,0,18.5,49.94517503404212,58.73064737215864,68.80957341983103,94.17293233082707,Cidade
IAG2010,RR,15,0,0,0,1.5266931250800153,12.544956205087296,17.30674246776941,25.61709490066064,47.596605217579935,Cidade
IAG2010,TO,90,1,0,0,12.513376367841486,59.68008279936272,71.111579391002,77.07191548914271,99.95848038198048,Cidade
IAG2010,Sudeste,1616,40,0,0,4.675380130235859,65.74889655698698,74.74005401272956,81.85197071874822,99.9410029498525,Macrorregião
IAG2010,ES,77,2,0,0,10.478048780487805,63.64208228404445,74.85683007059092,79.26912138798113,93.36932482544348,Cidade
IAG2010,MG,821,24,0,0,11.000000000000002,66.29061636993949,74.23867240106,81.11974232663887,99.57565041677192,Cidade
IAG2010,RJ,92,1,0,0,4.675380130235859,50.44365355556201,64.67813837375178,73.50117697633218,92.26212832550861,Cidade
IAG2010,SP,626,13,0,0,11.321016676395876,66.88031209046365,76.04597701149424,84.64340800113584,99.9410029498525,Cidade
IAG2010,Sul,1157,38,0,0,2.500541680509613,60.909645845123606,71.09377437977844,79.433812074038,99.43153732081068,Macrorregião
IAG2010,PR,397,4,0,0,11.704450227142415,68.55200907943228,75.54191444465759,80.59240414319463,94.95893186864791,Cidade
IAG2010,RS,468,29,0,0,2.500541680509613,56.889053334694864,69.93197420862633,80.15231584142171,99.43153732081068,Cidade
IAG2010,SC,292,5,0,0,4.741338808749063,57.40008347223845,65.30627056318949,73.97047981472322,97.64739710629846,Cidade
IAG2011,Brasil,5242,352,133,316,0,57.32200427203069,72.77871633002127,84.62312171929287,521.9953405509112,Brasil
IAG2011,Centro-Oeste,440,207,6,3,0,61.692514348516305,73.74681393372983,81.00181555793492,116.24000000000001,Macrorregião
IAG2011,DF,1,0,0,0,60.181816187199,60.181816187199,60.181816187199,60.181816187199,60.181816187199,Cidade
IAG2011,GO,240,191,4,1,0,62.702575662076555,73.3420386441889,79.8953692728982,106.11211846479299,Cidade
IAG2011,MS,77,0,0,1,28.165779856841993,64.03289763548244,73.72156355734053,78.56608762557028,116.24000000000001,Cidade
IAG2011,MT,122,16,2,1,0,57.39452175113027,76.23592861345361,86.4685194877764,101.5926163163105,Cidade
IAG2011,Nordeste,1668,41,58,149,0,49.52331663797915,70.50695891884624,86.0077686323827,186.64902818764628,Macrorregião
IAG2011,AL,99,3,2,41,0,41.41200011496909,81.65790774201707,126.62167584064022,186.64902818764628,Cidade
IAG2011,BA,404,6,5,10,0,66.83105106348634,76.8694834366108,85.57095815211454,110.2372521246459,Cidade
IAG2011,CE,183,0,0,17,1.5123665723826147,64.41197752412032,79.86560561890076,91.10239578515599,143.50180505415162,Cidade
IAG2011,MA,179,9,31,0,0,13.00392250696319,24.893474495252406,35.50988054390647,100,Cidade
IAG2011,PB,209,12,9,34,0,69.61126178483791,81.17116838381651,91.52966793685357,128.61942577886376,Cidade
IAG2011,PE,177,1,2,14,0,48.129787632008515,66.4312494218282,87.19790318825939,135.03380588876772,Cidade
IAG2011,PI,181,10,9,0,0,41.898178721174006,53.40306961447104,62.81345225629364,100,Cidade
IAG2011,RN,161,0,0,31,10.059139784946238,58.56817689139389,73.09004312286798,95.585993593284,145.52564656206516,Cidade
IAG2011,SE,75,0,0,2,21.00484758853011,63.82259002950558,67.38772098854284,70.94890133571798,105.72252803862116,Cidade
IAG2011,Norte,361,26,35,13,0,31.594417479171277,59.51021304634306,80.67951461122672,178.13359210739122,Macrorregião
IAG2011,AC,22,0,0,0,8.39167935058346,14.877547353289364,18.725668434124877,25.579578125240225,46.43116634799235,Cidade
IAG2011,AM,51,8,13,0,0,0,39.799791666666664,87.0000307606499,100,Cidade
IAG2011,AP,16,0,0,8,32.67742678646447,80.66301768337561,95.66553702104412,127.64291174415075,178.13359210739122,Cidade
IAG2011,PA,116,16,18,4,0,28.88045263590132,43.864788516852,69.98404063118883,169.8661971830986,Cidade
IAG2011,RO,51,1,3,0,0,51.25703742577923,62.750048225308646,77.2521093712373,100,Cidade
IAG2011,RR,15,0,1,0,0,4.5240700537395515,7.722903148281662,15.623767570584736,40.66083206494165,Cidade
IAG2011,TO,90,1,0,1,18.849655172413794,61.13079043949825,76.20482562427563,82.07721864728484,110.53970360539705,Cidade
IAG2011,Sudeste,1616,40,29,141,0,65.61606383351128,75.78217941707531,87.14035732932581,163,Macrorregião
IAG2011,ES,77,2,0,2,10.430487804878048,61.71793683216134,71.53586523550338,75.68237160958263,163,Cidade
IAG2011,MG,821,24,27,8,0,65.0301298710659,73.09495756245708,79.62799818119814,138.69565217391303,Cidade
IAG2011,RJ,92,1,1,8,0,35.72152495960089,64.00181351065437,85.66985542243097,155.94102641056423,Cidade
IAG2011,SP,626,13,1,123,0,71.37550942720229,88.00389721105833,99.24330078215394,157.13228594584527,Cidade
IAG2011,Sul,1157,38,5,10,0,58.994956141408906,71.3204167400274,82.01749367285609,521.9953405509112,Macrorregião
IAG2011,PR,397,4,0,0,8.67468571585454,72.97297297297297,80.00023353754895,85.8999103880885,100,Cidade
IAG2011,RS,468,29,3,1,0,52.729416605361834,66.29266012155213,77.96118027964553,102.04081632653062,Cidade
IAG2011,SC,292,5,2,9,0,55.449561749281415,65.4478310621034,72.77993912932534,521.9953405509112,Cidade
